id,time,topic,type,indicator,value,frequency,unit
DE129,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,27.51,monthly,°C
DE129,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,29.09,monthly,°C
DE129,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,28.34,monthly,°C
DE129,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,28.43,monthly,°C
DE12A,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,23.21,monthly,°C
DE12A,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,30.35,monthly,°C
DE12A,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,26.76,monthly,°C
DE12A,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,26.87,monthly,°C
DEF0A,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,18.19,monthly,°C
DEF0A,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,24.69,monthly,°C
DEF0A,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,20.84,monthly,°C
DEF0A,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,20.85,monthly,°C
DEF0B,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,19.45,monthly,°C
DEF0B,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,23.43,monthly,°C
DEF0B,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,20.74,monthly,°C
DEF0B,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,20.63,monthly,°C
DEF0C,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,19.05,monthly,°C
DEF0C,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,22.77,monthly,°C
DEF0C,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,21.07,monthly,°C
DEF0C,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,21.13,monthly,°C
DEF0D,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,21.69,monthly,°C
DEF0D,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,26.33,monthly,°C
DEF0D,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,22.91,monthly,°C
DEF0D,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,22.82,monthly,°C
DEF0E,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,20.43,monthly,°C
DEF0E,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,24.59,monthly,°C
DEF0E,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,22.05,monthly,°C
DEF0E,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,21.90,monthly,°C
DEF0F,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,22.35,monthly,°C
DEF0F,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,25.59,monthly,°C
DEF0F,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,23.90,monthly,°C
DEF0F,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,23.75,monthly,°C
DEG01,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,29.67,monthly,°C
DEG01,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,32.79,monthly,°C
DEG01,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,31.25,monthly,°C
DEG01,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,31.07,monthly,°C
DEG02,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,29.09,monthly,°C
DEG02,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,30.29,monthly,°C
DEG02,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,29.78,monthly,°C
DEG02,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,29.81,monthly,°C
DEA57,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,21.93,monthly,°C
DEA57,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,28.57,monthly,°C
DEA57,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,25.13,monthly,°C
DEA57,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,25.30,monthly,°C
DEA58,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,24.77,monthly,°C
DEA58,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,27.67,monthly,°C
DEA58,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,26.18,monthly,°C
DEA58,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,26.15,monthly,°C
DEA59,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,23.33,monthly,°C
DEA59,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,27.35,monthly,°C
DEA59,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,25.60,monthly,°C
DEA59,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,25.52,monthly,°C
DEA5A,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,24.13,monthly,°C
DEA5A,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,27.99,monthly,°C
DEA5A,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,26.12,monthly,°C
DEA5A,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,26.31,monthly,°C
DEA5B,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,24.13,monthly,°C
DEA5B,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,29.65,monthly,°C
DEA5B,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,27.41,monthly,°C
DEA5B,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,27.80,monthly,°C
DEA5C,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,27.13,monthly,°C
DEA5C,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,30.39,monthly,°C
DEA5C,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,28.79,monthly,°C
DEA5C,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,28.61,monthly,°C
DEB11,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,26.95,monthly,°C
DEB11,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,30.83,monthly,°C
DEB11,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,28.66,monthly,°C
DEB11,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,28.43,monthly,°C
DEB17,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,24.73,monthly,°C
DEB17,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,31.37,monthly,°C
DEB17,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,28.41,monthly,°C
DEB17,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,28.31,monthly,°C
DEB18,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,24.77,monthly,°C
DEB18,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,29.63,monthly,°C
DEB18,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,26.16,monthly,°C
DEB18,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,26.19,monthly,°C
DEB1A,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,25.13,monthly,°C
DEB1A,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,29.01,monthly,°C
DEB1A,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,27.29,monthly,°C
DEB1A,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,27.29,monthly,°C
DE27B,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,19.61,monthly,°C
DE27B,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,27.69,monthly,°C
DE27B,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,25.37,monthly,°C
DE27B,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,25.75,monthly,°C
DE409,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,23.71,monthly,°C
DE409,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,33.41,monthly,°C
DE409,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,29.13,monthly,°C
DE409,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,29.16,monthly,°C
DE40A,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,21.77,monthly,°C
DE40A,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,29.69,monthly,°C
DE40A,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,26.11,monthly,°C
DE40A,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,26.61,monthly,°C
DEB1B,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,24.25,monthly,°C
DEB1B,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,28.01,monthly,°C
DEB1B,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,26.11,monthly,°C
DEB1B,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,25.79,monthly,°C
DEB1C,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,25.41,monthly,°C
DEB1C,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,29.61,monthly,°C
DEB1C,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,27.47,monthly,°C
DEB1C,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,27.41,monthly,°C
DEB1D,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,23.99,monthly,°C
DEB1D,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,28.89,monthly,°C
DEB1D,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,26.97,monthly,°C
DEB1D,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,27.13,monthly,°C
DEB21,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,28.33,monthly,°C
DEB21,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,31.03,monthly,°C
DEB21,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,30.22,monthly,°C
DEB21,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,30.76,monthly,°C
DEB22,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,23.33,monthly,°C
DEB22,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,29.61,monthly,°C
DEB22,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,27.47,monthly,°C
DEB22,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,27.55,monthly,°C
DEB23,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,24.67,monthly,°C
DEB23,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,29.79,monthly,°C
DEB23,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,27.53,monthly,°C
DEB23,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,27.51,monthly,°C
DEB24,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,24.05,monthly,°C
DEB24,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,28.77,monthly,°C
DEB24,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,26.46,monthly,°C
DEB24,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,26.65,monthly,°C
DE27C,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,25.81,monthly,°C
DE27C,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,27.97,monthly,°C
DE27C,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,26.76,monthly,°C
DE27C,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,26.73,monthly,°C
DE27D,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,26.93,monthly,°C
DE27D,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,31.09,monthly,°C
DE27D,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,29.18,monthly,°C
DE27D,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,29.01,monthly,°C
DE27E,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,20.13,monthly,°C
DE27E,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,27.43,monthly,°C
DE27E,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,23.80,monthly,°C
DE27E,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,24.17,monthly,°C
DE300,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,25.47,monthly,°C
DE300,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,33.57,monthly,°C
DE300,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,30.45,monthly,°C
DE300,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,31.30,monthly,°C
DEA31,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,25.79,monthly,°C
DEA31,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,29.55,monthly,°C
DEA31,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,27.72,monthly,°C
DEA31,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,27.76,monthly,°C
DEA32,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,29.05,monthly,°C
DEA32,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,30.79,monthly,°C
DEA32,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,30.03,monthly,°C
DEA32,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,30.25,monthly,°C
DEA33,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,26.77,monthly,°C
DEA33,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,29.83,monthly,°C
DEA33,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,28.34,monthly,°C
DEA33,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,28.29,monthly,°C
DEA34,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,24.69,monthly,°C
DEA34,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,28.45,monthly,°C
DEA34,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,26.89,monthly,°C
DEA34,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,26.91,monthly,°C
DEA35,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,25.69,monthly,°C
DEA35,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,29.17,monthly,°C
DEA35,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,27.38,monthly,°C
DEA35,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,27.49,monthly,°C
DEA36,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,25.23,monthly,°C
DEA36,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,30.43,monthly,°C
DEA36,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,27.94,monthly,°C
DEA36,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,28.26,monthly,°C
DEA37,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,26.17,monthly,°C
DEA37,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,29.17,monthly,°C
DEA37,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,27.77,monthly,°C
DEA37,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,27.79,monthly,°C
DEA38,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,27.43,monthly,°C
DEA38,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,30.05,monthly,°C
DEA38,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,28.80,monthly,°C
DEA38,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,28.89,monthly,°C
DEA41,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,27.87,monthly,°C
DEA41,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,31.21,monthly,°C
DEA41,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,29.06,monthly,°C
DEA41,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,28.89,monthly,°C
DE40B,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,26.53,monthly,°C
DE40B,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,30.65,monthly,°C
DE40B,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,28.84,monthly,°C
DE40B,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,28.95,monthly,°C
DE40C,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,25.33,monthly,°C
DE40C,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,30.37,monthly,°C
DE40C,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,27.65,monthly,°C
DE40C,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,27.57,monthly,°C
DEB12,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,23.87,monthly,°C
DEB12,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,27.45,monthly,°C
DEB12,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,25.57,monthly,°C
DEB12,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,25.60,monthly,°C
DEB13,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,25.73,monthly,°C
DEB13,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,27.99,monthly,°C
DEB13,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,26.76,monthly,°C
DEB13,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,26.67,monthly,°C
DEB14,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,24.45,monthly,°C
DEB14,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,34.05,monthly,°C
DEB14,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,28.83,monthly,°C
DEB14,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,28.93,monthly,°C
DEB25,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,24.27,monthly,°C
DEB25,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,31.47,monthly,°C
DEB25,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,28.21,monthly,°C
DEB25,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,28.23,monthly,°C
DEB31,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,33.71,monthly,°C
DEB31,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,33.71,monthly,°C
DEB31,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,33.71,monthly,°C
DEB31,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,33.71,monthly,°C
DEB32,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,25.51,monthly,°C
DEB32,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,29.11,monthly,°C
DEB32,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,27.03,monthly,°C
DEB32,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,26.53,monthly,°C
DEB33,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,23.55,monthly,°C
DEB33,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,30.85,monthly,°C
DEB33,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,27.20,monthly,°C
DEB33,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,27.20,monthly,°C
DEB34,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,32.57,monthly,°C
DEB34,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,33.43,monthly,°C
DEB34,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,32.87,monthly,°C
DEB34,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,32.73,monthly,°C
DEB35,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,32.55,monthly,°C
DEB35,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,34.11,monthly,°C
DEB35,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,33.26,monthly,°C
DEB35,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,33.19,monthly,°C
DEB36,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,24.25,monthly,°C
DEB36,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,32.21,monthly,°C
DEB36,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,29.01,monthly,°C
DEB36,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,29.79,monthly,°C
DEB37,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,25.19,monthly,°C
DEB37,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,28.01,monthly,°C
DEB37,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,26.66,monthly,°C
DEB37,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,26.79,monthly,°C
DEB38,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,30.01,monthly,°C
DEB38,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,31.07,monthly,°C
DEB38,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,30.54,monthly,°C
DEB38,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,30.54,monthly,°C
DEB39,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,32.69,monthly,°C
DEB39,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,34.93,monthly,°C
DEB39,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,33.72,monthly,°C
DEB39,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,33.31,monthly,°C
DEB3A,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,28.69,monthly,°C
DEB3A,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,30.39,monthly,°C
DEB3A,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,29.46,monthly,°C
DEB3A,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,29.31,monthly,°C
DEB3B,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,30.73,monthly,°C
DEB3B,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,35.39,monthly,°C
DEB3B,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,34.16,monthly,°C
DEB3B,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,34.49,monthly,°C
DEB3C,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,23.51,monthly,°C
DEB3C,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,35.17,monthly,°C
DEB3C,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,28.70,monthly,°C
DEB3C,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,28.14,monthly,°C
DEB3D,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,27.07,monthly,°C
DEB3D,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,34.11,monthly,°C
DEB3D,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,30.18,monthly,°C
DEB3D,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,29.77,monthly,°C
DEB3E,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,26.33,monthly,°C
DEB3E,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,30.75,monthly,°C
DEB3E,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,28.73,monthly,°C
DEB3E,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,28.97,monthly,°C
DEB3F,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,24.03,monthly,°C
DEB3F,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,30.89,monthly,°C
DEB3F,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,28.27,monthly,°C
DEB3F,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,29.15,monthly,°C
DEB3G,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,28.43,monthly,°C
DEB3G,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,30.77,monthly,°C
DEB3G,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,29.61,monthly,°C
DEB3G,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,29.57,monthly,°C
DEB3H,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,23.83,monthly,°C
DEB3H,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,31.61,monthly,°C
DEB3H,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,27.56,monthly,°C
DEB3H,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,27.29,monthly,°C
DEB3I,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,29.99,monthly,°C
DEB3I,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,34.15,monthly,°C
DEB3I,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,31.79,monthly,°C
DEB3I,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,31.93,monthly,°C
DEB3J,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,24.65,monthly,°C
DEB3J,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,34.73,monthly,°C
DEB3J,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,31.84,monthly,°C
DEB3J,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,33.15,monthly,°C
DE125,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,27.09,monthly,°C
DE125,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,30.07,monthly,°C
DE125,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,28.54,monthly,°C
DE125,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,28.49,monthly,°C
DE126,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,30.61,monthly,°C
DE126,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,33.89,monthly,°C
DE126,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,32.71,monthly,°C
DE126,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,33.29,monthly,°C
DE127,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,25.45,monthly,°C
DE127,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,31.37,monthly,°C
DE127,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,29.32,monthly,°C
DE127,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,29.97,monthly,°C
DE12B,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,26.11,monthly,°C
DE12B,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,30.79,monthly,°C
DE12B,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,28.87,monthly,°C
DE12B,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,28.78,monthly,°C
DEE0D,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,26.41,monthly,°C
DEE0D,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,30.37,monthly,°C
DEE0D,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,mean,28.59,monthly,°C
DEE0D,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,median,28.47,monthly,°C
DEE0E,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,min,24.73,monthly,°C
DEE0E,2022-07-01,MODIS LST Daytime Monthly 5km,numerical,max,31.79,monthly,°C
